metroID,metroName,City,State,09WhiteCount,09BlackCount,09HispCount,09AsianCount,09OtherCount,09TotalCount,09WhitePerc,09BlackPerc,09HispPerc,09AsianPerc,09OtherPerc,09WhiteBlackDiss,09WhiteHispDiss,09WhiteAsianDiss,09BlackHispDiss,09BlackAsianDiss,09HispAsianDiss,00WhitsCount,00BlackCount,00HispCount,00AsianCount,00OtherCount,00TotalCount,00WhitePerc,00BlackPerc,00HispPerc,00AsianPerc,00OtherPerc,00WhiteBlackDiss,00WhiteHispDiss,00WhiteAsianDiss,00BlackHispDiss,00BlackAsianDiss,00HispAsianDiss,90WhitsCount,90BlackCount,90HispCount,90AsianCount,90OtherCount,90TotalCount,90WhitePerc,90BlackPerc,90HispPerc,90AsianPerc,90OtherPerc,90WhiteBlackDiss,90WhiteHispDiss,90WhiteAsianDiss,90BlackHispDiss,90BlackAsianDiss,90HispAsianDiss,80WhitsCount,80BlackCount,80HispCount,80AsianCount,80OtherCount,80TotalCount,80WhitePerc,80BlackPerc,80HispPerc,80AsianPerc,80OtherPerc,80WhiteBlackDiss,80WhiteHispDiss,80WhiteAsianDiss,80BlackHispDiss,80BlackAsianDiss,80HispAsianDiss
34940,"Naples-Marco Island, FL Metropolitan Statistical Area",Naples-Marco Island,FL,211525,17194,78805,3075,2566,313165,67.54,5.49,25.16,0.98,0.82,53.93,49.36,39.2,32.69,57.25,45.11,185517,13124,49296,1981,1459,251377,73.8,5.22,19.61,0.79,0.58,66.18,53.78,21.46,32.63,59.56,49.72,124700,5770,20734,496,399,152099,81.99,3.79,13.63,0.33,0.26,63.94,52.87,22.7,39.98,60.2,52.57,71718,4484,9255,191,323,85971,83.42,5.22,10.77,0.22,0.38,80.57,60.57,33.3,52.05,86.99,70.74
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Nashville-Davidson--Murfreesboro--Franklin,TN,1151262,233260,83687,32268,20172,1520649,75.71,15.34,5.5,2.12,1.33,55.39,50.75,47.49,44.19,54.37,49.48,1036052,198729,41177,24340,11491,1311789,78.98,15.15,3.14,1.86,0.88,57.57,45.97,42.8,46.64,52.29,39.53,873882,154126,7889,9809,2510,1048216,83.37,14.7,0.75,0.94,0.24,60.65,24.34,45.19,54.08,63.55,35.32,707394,137176,6064,2859,3149,856642,82.58,16.01,0.71,0.33,0.37,65.16,22.22,43,52.85,72.59,44.19
35004,"Nassau-Suffolk, NY Metropolitan Division",Nassau-Suffolk,NY,2074361,252363,363666,143258,31521,2865169,72.4,8.81,12.69,5,1.1,74.12,48.89,44.44,46.16,69.02,55.07,2105352,238293,282693,108249,19326,2753913,76.45,8.65,10.27,3.93,0.7,73.59,46.86,35.39,45.61,67.51,48.09,2194576,182618,165237,60849,5910,2609190,84.11,7,6.33,2.33,0.23,76.44,42.25,32.47,53.91,72.9,46.23,2312303,157971,101974,24030,9519,2605797,88.74,6.06,3.91,0.92,0.37,76.95,37.14,30.74,61.37,74.76,44.14
35084,"Newark-Union, NJ-PA Metropolitan Division",Newark-Union,NJ,1197235,443726,343018,105361,28982,2118322,56.52,20.95,16.19,4.97,1.37,79.45,62.92,40.29,58.79,75.12,61.76,1256301,460157,272492,90717,19176,2098843,59.86,21.92,12.98,4.32,0.91,80.38,65.14,35.67,60.82,75.02,60.14,1300136,410444,190617,52779,5759,1959735,66.34,20.94,9.73,2.69,0.29,82.72,67.1,31.42,62.97,78.16,62.54,1395671,403702,130940,24301,11449,1966063,70.99,20.53,6.66,1.24,0.58,82.8,67.01,30.88,64.72,76.42,63.63
35300,"New Haven-Milford, CT Metropolitan Statistical Area",New Haven-Milford,CT,593942,99380,108551,28208,13451,843532,70.41,11.78,12.87,3.34,1.59,65.71,54.04,41.42,39.9,63.85,58.89,616541,95035,83131,21498,7803,824008,74.82,11.53,10.09,2.61,0.95,65.69,57.84,32.41,37.61,56.54,54.54,661747,78935,51002,10204,2323,804211,82.29,9.82,6.34,1.27,0.29,68.06,57.11,36.13,45.6,59.19,59.83,659679,66484,27313,4104,3740,761320,86.65,8.73,3.59,0.54,0.49,68.68,57.6,37.52,52.72,65.26,62.67
35380,"New Orleans-Metairie-Kenner, LA Metropolitan Statistical Area",New Orleans-Metairie-Kenner,LA,642616,396701,70094,30423,13954,1153788,55.7,34.38,6.08,2.64,1.21,63.45,40.77,57.29,57.64,68.45,54.67,720976,493242,58415,31870,12007,1316510,54.76,37.47,4.44,2.42,0.91,68.98,35.55,47.41,58.84,65.85,39.24,752345,432573,53809,20754,4770,1264251,59.51,34.22,4.26,1.64,0.38,68.33,31.07,49.6,61.32,71.74,44.99,783509,397599,49906,13311,5564,1249889,62.69,31.81,3.99,1.06,0.45,70.02,26.55,51.58,63.12,77.18,50.34
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical",New York-Northern New Jersey-Long Island,NY,9720883,3176188,4008781,1740788,266004,18912644,51.4,16.79,21.2,9.2,1.41,79.08,63.03,52.56,56.14,76.11,59.29,9792375,3262279,3566577,1461686,240085,18323002,53.44,17.8,19.47,7.98,1.31,79.48,65.58,50.08,55.83,75.04,56.8,10412453,2866116,2683067,819125,63671,16844432,61.82,17.02,15.93,4.86,0.38,80.92,66.22,47.36,57.53,77.02,56.4,11244979,2628048,1992777,351328,125461,16342593,68.81,16.08,12.19,2.15,0.77,81.34,66.89,48.31,59.97,78.67,59.38
35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",New York-White Plains-Wayne,NY,4823349,2313340,3037766,1264681,179936,11619072,41.51,19.91,26.14,10.88,1.55,81.05,63.63,51.76,57.41,78.32,58.91,4790525,2406384,2819828,1093288,186352,11296377,42.41,21.3,24.96,9.68,1.65,81.25,65.39,48.87,56.58,76.84,56.7,5324071,2152074,2220970,632737,48204,10378056,51.3,20.74,21.4,6.1,0.46,82.01,65.02,46.7,57.03,78.06,56.34,6073306,1970078,1700317,281484,98101,10123286,59.99,19.46,16.8,2.78,0.97,81.72,65.21,48.48,58.53,79.49,59.95
35660,"Niles-Benton Harbor, MI Metropolitan Statistical Area",Niles-Benton Harbor,MI,124772,23891,6226,2493,2747,160129,77.92,14.92,3.89,1.56,1.72,75.62,43.37,52.08,66.45,79.44,66.47,126798,26840,4888,2229,1698,162453,78.05,16.52,3.01,1.37,1.05,73.38,38.48,43.66,65.3,74.2,44.23,131797,24688,2683,1432,777,161377,81.67,15.3,1.66,0.89,0.48,74.46,34.81,50.39,67.12,80.56,41.01,142821,24594,2088,791,982,171276,83.39,14.36,1.22,0.46,0.57,73.47,37.53,46.15,67.93,78.96,36.5
35840,"North Port-Bradenton-Sarasota, FL Metropolitan Statistical Area",North Port-Bradenton-Sarasota,FL,554201,42548,65445,9660,8603,680457,81.45,6.25,9.62,1.42,1.26,58.39,45.03,44.63,38.26,66.8,57.26,505267,36186,38682,6148,3676,589959,85.64,6.13,6.56,1.04,0.62,65.82,47.3,22.76,36.54,64.32,46.49,442660,27826,15306,2586,1102,489480,90.43,5.68,3.13,0.53,0.23,74.55,41.22,23.65,43.78,71.94,42.92,319010,23458,6173,1063,980,350684,90.97,6.69,1.76,0.3,0.28,84.29,35.83,26.34,69.43,82.28,40.85
35980,"Norwich-New London, CT Metropolitan Statistical Area",Norwich-New London,CT,216276,14434,17576,9260,8637,266183,81.25,5.42,6.6,3.48,3.24,58.45,50.25,38.17,26.7,46.85,42.57,219542,15336,13236,6289,4685,259088,84.74,5.92,5.11,2.43,1.81,51.63,46.84,27.29,16,40.7,39.8,226872,11272,8290,3102,1563,251099,90.35,4.49,3.3,1.24,0.62,49.5,42.22,28.26,16.91,38.25,36.9,219461,8594,4581,1912,1521,236069,92.96,3.64,1.94,0.81,0.64,51.61,40.3,34.97,21.98,43.13,34.52
36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",Oakland-Fremont-Hayward,CA,1059713,286439,537120,509840,79554,2472666,42.86,11.58,21.72,20.62,3.22,61.12,48.37,43.77,40.84,55.15,45.92,1140504,319836,441686,449146,41385,2392557,47.67,13.37,18.46,18.77,1.73,62.24,46.89,40.98,43.08,52.68,42.2,1234395,294152,272492,258399,15285,2074723,59.5,14.18,13.13,12.45,0.74,68.04,38.8,39.15,53.1,54.43,36.46,1177334,260045,185570,108867,27163,1758979,66.93,14.78,10.55,6.19,1.54,74.02,36.48,37.78,62.74,64.33,39.55
36100,"Ocala, FL Metropolitan Statistical Area",Ocala,FL,245627,36104,28181,4310,4664,318886,77.03,11.32,8.84,1.35,1.46,46.43,31.36,37.57,37.17,50.17,42.24,208232,30292,15616,2277,2499,258916,80.42,11.7,6.03,0.88,0.97,49.1,31.29,24.24,38.98,46.51,33.35,162861,24542,5860,896,674,194833,83.59,12.6,3.01,0.46,0.35,52.55,23.35,28.68,52.95,60.25,37.15,99833,20048,2012,245,350,122488,81.5,16.37,1.64,0.2,0.29,61.21,23.18,24.58,59.11,61.26,30.72
36140,"Ocean City, NJ Metropolitan Statistical Area",Ocean City,NJ,85772,5284,4318,268,1485,97127,88.31,5.44,4.45,0.28,1.53,48.19,43.58,50.96,30.41,72.18,80.29,92137,5440,3378,881,490,102326,90.04,5.32,3.3,0.86,0.48,54.18,42.34,20.11,36.08,43.69,45.11,87144,5215,1849,567,251,95026,91.71,5.49,1.95,0.6,0.26,59.6,37.13,22.87,43.33,51.91,41.59,75418,5042,1186,253,235,82134,91.82,6.14,1.44,0.31,0.29,63.53,43.5,33.68,51.96,49.85,51.11
36220,"Odessa, TX Metropolitan Statistical Area",Odessa,TX,56821,5385,63976,974,1832,128988,44.05,4.17,49.6,0.76,1.42,46.89,33.08,56.82,39.85,73.63,70.02,62168,5609,51306,928,1112,121123,51.33,4.63,42.36,0.77,0.92,46.77,37.33,28.27,33.84,50.59,49.28,74822,5391,37315,598,808,118934,62.91,4.53,31.37,0.5,0.68,52.54,40.76,38.09,34.35,52.56,49.79,84362,5027,24831,396,758,115374,73.12,4.36,21.52,0.34,0.66,78.31,48.93,28.14,41.07,80.44,57.19
36260,"Ogden-Clearfield, UT Metropolitan Statistical Area",Ogden-Clearfield,UT,434975,6558,55384,7952,11995,516864,84.16,1.27,10.72,1.54,2.32,51.8,36.15,34.24,43.92,54.25,45.11,384207,6472,37916,9567,4494,442656,86.8,1.46,8.57,2.16,1.02,39.19,39.71,20.2,25.8,27.52,35.93,321303,4603,18395,5348,2150,351799,91.33,1.31,5.23,1.52,0.61,49.81,35.5,25.94,30.19,34.57,28.08,266881,4377,14006,2912,2980,291156,91.66,1.5,4.81,1,1.02,61.45,39.68,22.15,41.5,52.55,31.77
36420,"Oklahoma City, OK Metropolitan Statistical Area",Oklahoma City,OK,839953,124624,113603,33737,79257,1191174,70.51,10.46,9.54,2.83,6.65,54.27,49.53,46.35,60.91,59.07,60.45,804821,121620,73253,31920,63807,1095421,73.47,11.1,6.69,2.91,5.82,53.83,44.15,37.65,54.53,52.2,49.38,777190,101073,34197,16976,41606,971042,80.04,10.41,3.52,1.75,4.28,60.19,33.44,39.79,57.25,58.7,45.22,692043,74889,18397,7309,25701,818339,84.57,9.15,2.25,0.89,3.14,71.59,28.83,39.11,66.46,70.55,39.6
36500,"Olympia, WA Metropolitan Statistical Area",Olympia,WA,193499,6864,14224,12530,12131,239248,80.88,2.87,5.95,5.24,5.07,43.62,22.03,30.28,32.87,36.68,29.82,172963,6177,9392,12836,5987,207355,83.41,2.98,4.53,6.19,2.89,33.74,19.78,28.65,21.37,18.02,21.75,145367,2761,4873,5799,2438,161238,90.16,1.71,3.02,3.6,1.51,41.92,16.32,32.4,28.23,21.66,20.39,115868,1002,2577,2310,2507,124264,93.24,0.81,2.07,1.86,2.02,32.2,15.23,30.37,27.05,25.58,26.17
36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Omaha-Council Bluffs,NE,672487,62605,61445,15308,17857,829702,81.05,7.55,7.41,1.84,2.15,66.79,51.69,44.9,66.25,64.7,62.92,642830,63264,40232,13735,6980,767041,83.81,8.25,5.25,1.79,0.91,65.35,48.94,34.2,61.22,61.91,49.78,608193,50960,16792,6266,3582,685793,88.68,7.43,2.45,0.91,0.52,71.35,38.5,34.19,64.68,64.88,41.11,535522,43725,11870,3454,3937,598508,89.48,7.31,1.98,0.58,0.66,75.11,38.86,32.31,69.13,73.4,42.69
36740,"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",Orlando-Kissimmee-Sanford,FL,1158780,296546,454651,73904,39724,2023605,57.26,14.65,22.47,3.65,1.96,51.31,41.45,38.66,47.01,51.5,37.77,1070460,232243,271627,52466,17765,1644561,65.09,14.12,16.52,3.19,1.08,55.15,38.71,34.04,51.17,52.61,31.41,956666,143212,100723,20007,4244,1224852,78.1,11.69,8.22,1.63,0.35,59.07,29.18,29.37,59.97,63.18,25.13,665175,102527,28227,5180,3816,804925,82.64,12.74,3.51,0.64,0.47,71.03,28.59,30.04,70.25,76.33,27.82
36780,"Oshkosh-Neenah, WI Metropolitan Statistical Area",Oshkosh-Neenah,WI,148560,2417,4831,3535,2043,161386,92.05,1.5,2.99,2.19,1.27,69.23,38.75,39.15,65.53,64.85,42.02,147160,2046,3065,3268,1224,156763,93.87,1.31,1.96,2.08,0.78,45.96,29.01,30.79,47.3,45.56,36.53,136094,689,1144,1690,703,140320,96.99,0.49,0.82,1.2,0.5,55.2,18.19,38.49,50.63,53.38,37.62,129584,379,719,421,600,131703,98.39,0.29,0.55,0.32,0.46,64.49,15.55,33.1,64.08,60.63,32.21
36980,"Owensboro, KY Metropolitan Statistical Area",Owensboro,KY,103746,4490,1803,563,1664,112266,92.41,4,1.61,0.5,1.48,50.83,36.06,66.65,51.24,72.12,76.49,103225,4526,992,535,597,109875,93.95,4.12,0.9,0.49,0.54,50.95,23.46,33.32,43.45,51.59,34.57,100182,3746,357,238,158,104681,95.7,3.58,0.34,0.23,0.15,55.58,24.87,34.78,53.43,54.94,34.59,81759,3377,423,207,183,85949,95.13,3.93,0.49,0.24,0.21,61.73,13.1,27.49,55.42,60.04,24.14
37100,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",Oxnard-Thousand Oaks-Ventura,CA,411508,13798,295566,52701,18740,792313,51.94,1.74,37.3,6.65,2.37,53.16,54.2,35.58,41.38,43.8,44.39,427449,16055,251734,48117,9842,753197,56.75,2.13,33.42,6.39,1.31,45.36,56.14,28.89,34.28,29.19,46.5,440555,14559,176952,32665,4285,669016,65.85,2.18,26.45,4.88,0.64,47.82,52.33,29.96,33.58,32.88,44.37,382275,10782,113124,14434,7598,528213,72.37,2.04,21.42,2.73,1.44,55.54,53.26,35.88,35.55,33.74,45.89
37340,"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",Palm Bay-Melbourne-Titusville,FL,424063,50349,36273,10999,11013,532697,79.61,9.45,6.81,2.06,2.07,49.35,27.37,30.82,37.53,49.45,33.06,398695,41285,21970,9349,4931,476230,83.72,8.67,4.61,1.96,1.04,47.59,22.58,19.3,40.83,47.15,19.73,349222,30822,12258,5193,1423,398918,87.54,7.73,3.07,1.3,0.36,52.59,19.69,22.74,50.92,51.33,17.43,240986,23508,5336,1639,1417,272886,88.31,8.61,1.96,0.6,0.52,66.25,17.43,25.95,59.33,63.79,19.74
37380,"Palm Coast, FL Metropolitan Statistical Area",Palm Coast,FL,67324,8385,6560,1641,1713,85623,78.63,9.79,7.66,1.92,2,22.47,20.42,20.03,9.98,14.99,9.23,41636,4515,2537,711,433,49832,83.55,9.06,5.09,1.43,0.87,27.28,20.94,16.72,16.93,17.85,5.41,24841,2270,1260,269,61,28701,86.55,7.91,4.39,0.94,0.21,37.1,11.84,16.15,25.26,23.09,7.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37460,"Panama City-Lynn Haven-Panama City Beach, FL Metropolitan Statistical Area",Panama City-Lynn Haven-Panama City Beach,FL,131103,18739,5869,3588,4152,163451,80.21,11.46,3.59,2.2,2.54,50.85,24.13,35.73,47.9,45.24,42.04,122708,16194,3591,3387,2337,148217,82.79,10.93,2.42,2.29,1.58,48.68,21.09,28.92,39.96,34.83,22.75,107930,13609,2252,2165,956,126912,85.04,10.72,1.77,1.71,0.75,54.37,23.39,31.29,55.54,42.89,21.55,82762,11573,1535,949,770,97589,84.81,11.86,1.57,0.97,0.79,64.8,25.63,36.01,65.11,58.23,35.89
37620,"Parkersburg-Marietta-Vienna, WV-OH Metropolitan Statistical Area",Parkersburg-Marietta-Vienna,WV,155167,1351,1187,821,2647,161173,96.27,0.84,0.74,0.51,1.64,42.07,56.82,65.89,58.03,61.48,57.03,159701,1965,884,988,1086,164624,97.01,1.19,0.54,0.6,0.66,35.49,18.95,31.5,32.95,39.89,29.49,158995,1580,491,523,318,161907,98.2,0.98,0.3,0.32,0.2,45.54,22.5,35.85,44.95,50.83,33.37,159946,1594,702,365,229,162836,98.23,0.98,0.43,0.22,0.14,52.47,20.31,32.61,56.02,58.85,39.48
37700,"Pascagoula, MS Metropolitan Statistical Area",Pascagoula,MS,112515,31532,5134,2665,1793,153639,73.23,20.52,3.34,1.73,1.17,52.16,36.96,60.61,53.59,72.59,65.18,114437,29385,3114,2484,1144,150564,76.01,19.52,2.07,1.65,0.76,55.78,30.51,42.13,44.95,62.4,40.21,104224,25053,1096,1100,307,131780,79.09,19.01,0.83,0.83,0.23,54.18,23.06,47.19,52.63,63.32,34.8,93083,21830,1425,434,467,117239,79.4,18.62,1.22,0.37,0.4,55.89,17.1,42.87,50.3,65.32,39.05
37764,"Peabody, MA Metropolitan Division",Peabody,MA,580048,19229,104321,21986,9305,734889,78.93,2.62,14.2,2.99,1.27,61.35,69.11,48.83,51.59,57.08,59.38,601340,17044,79871,19395,5769,723419,83.12,2.36,11.04,2.68,0.8,55.3,70.57,43.01,49.83,32.96,54.11,600518,10242,48440,9414,1466,670080,89.62,1.53,7.23,1.4,0.22,51.82,69.04,39.03,55.47,35.62,59.62,606353,5925,16923,2303,2128,633632,95.69,0.94,2.67,0.36,0.34,50.25,66.41,30.6,55.28,55.62,69.42
37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",Pensacola-Ferry Pass-Brent,FL,333706,74582,16817,11505,13984,450594,74.06,16.55,3.73,2.55,3.1,48.82,24.32,33.53,46.19,45.26,30.74,313597,69324,10903,10783,7546,412153,76.09,16.82,2.65,2.62,1.83,50.03,21.1,26.99,45.98,44.4,21.68,273242,55360,6182,5645,3337,343766,79.48,16.1,1.8,1.64,0.97,53,19.09,31.4,51.07,52.18,21.31,230228,47787,4560,3268,2729,288572,79.78,16.56,1.58,1.13,0.95,59.69,18.49,36.35,56.27,66.56,29.49
37900,"Peoria, IL Metropolitan Statistical Area",Peoria,IL,318794,33103,7928,5536,5759,371120,85.9,8.92,2.14,1.49,1.55,72.74,36.68,56.67,59.78,73.67,56.61,322035,32508,5591,4488,2277,366899,87.77,8.86,1.52,1.22,0.62,70.84,32.33,44.53,46,62.43,44.65,326224,25012,3749,2758,803,358546,90.99,6.98,1.05,0.77,0.22,71.19,31.97,45.85,51.5,59.58,44.44,337992,21642,3399,1746,1085,365864,92.38,5.92,0.93,0.48,0.3,70.11,33.2,36.61,53.28,62.01,40.28
37964,"Philadelphia, PA Metropolitan Division",Philadelphia,PA,2621318,865889,251756,186405,44610,3969978,66.03,21.81,6.34,4.7,1.12,75.86,61.36,47.73,64.28,69.77,60.48,2645488,849144,182727,149769,22519,3849647,68.72,22.06,4.75,3.89,0.58,76.46,61.83,44.76,65.41,68.79,56.73,2756910,760561,120809,80036,8224,3726540,73.98,20.41,3.24,2.15,0.22,81.35,63.42,44.37,72.1,74.85,57.41,2799183,748064,84518,33575,16408,3681748,76.03,20.32,2.3,0.91,0.45,82.63,63.95,40.54,73.05,75.75,60.36
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",Philadelphia-Camden-Wilmington,PA,3989512,1197230,393868,256409,73574,5910593,67.5,20.26,6.66,4.34,1.24,69.46,58.11,46.42,56.93,66.37,59.31,4016396,1146607,286205,203646,34293,5687147,70.62,20.16,5.03,3.58,0.6,70.26,58.47,42.51,57.21,65.09,55.52,4125569,997569,187636,109487,12818,5433079,75.93,18.36,3.45,2.02,0.24,75.21,60.94,42.39,63.33,71.18,57.34,4095832,948364,124725,46901,23135,5238957,78.18,18.1,2.38,0.9,0.44,77.19,61.65,39.69,65.71,72.77,59.61
38060,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area",Phoenix-Mesa-Glendale,AZ,2448404,174803,1267330,117326,143771,4151634,58.97,4.21,30.53,2.83,3.46,47.99,50.8,37.21,36.09,48.86,55.99,2140171,127227,817012,84126,83340,3251876,65.81,3.91,25.12,2.59,2.56,43.27,52.15,27.87,30.83,39.15,51.01,1705976,74312,379560,34435,44197,2238480,76.21,3.32,16.96,1.54,1.97,50.05,48.64,28.14,33.59,47.22,50.85,1277214,50151,225755,12380,34470,1599970,79.83,3.13,14.11,0.77,2.15,61.4,52.2,27.11,43.26,58.01,53.01
38220,"Pine Bluff, AR Metropolitan Statistical Area",Pine Bluff,AR,51079,47399,1707,899,1007,102091,50.03,46.43,1.67,0.88,0.99,61.03,54.75,66.49,53.25,74,84.3,56989,47828,1212,708,604,107341,53.09,44.56,1.13,0.66,0.56,59.31,32.56,42.49,44.74,56.12,48.73,62909,42720,626,379,317,106951,58.82,39.94,0.59,0.35,0.3,56.74,33.43,37.69,43.88,57.36,44.08,52974,36448,733,245,298,90698,58.41,40.19,0.81,0.27,0.33,67.32,41.08,37,30.77,64.64,56.13
38300,"Pittsburgh, PA Metropolitan Statistical Area",Pittsburgh,PA,2081967,188974,25611,35045,28662,2360259,88.21,8.01,1.09,1.48,1.21,68.17,48.78,59.82,62.79,76.53,63.04,2171477,200943,17408,30337,10922,2431087,89.32,8.27,0.72,1.25,0.45,67.38,28.96,48.88,55.21,71.17,40.61,2254968,179064,13578,16602,4056,2468268,91.36,7.25,0.55,0.67,0.16,70.8,29.5,51.33,59.98,75.25,45.46,2208473,175184,12386,9828,5910,2411781,91.57,7.26,0.51,0.41,0.25,73.32,29.57,45.36,62.11,76.93,46.93
38340,"Pittsfield, MA Metropolitan Statistical Area",Pittsfield,MA,120154,3073,3234,1876,1831,130168,92.31,2.36,2.48,1.44,1.41,50.74,32.95,49.62,34.24,65.04,58.11,126961,3249,2286,1699,758,134953,94.08,2.41,1.69,1.26,0.56,38.77,27.51,30.22,24.25,31.25,22.75,134177,2454,1407,966,348,139352,96.29,1.76,1.01,0.69,0.25,42.73,24.52,28.56,29.9,40.61,25.66,141395,2000,874,445,396,145110,97.44,1.38,0.6,0.31,0.27,46.39,17.78,32.17,39.84,49.15,31.59
38540,"Pocatello, ID Metropolitan Statistical Area",Pocatello,ID,75805,393,6799,957,4163,88117,86.03,0.45,7.72,1.09,4.72,55.57,29.41,43.95,64.73,66.72,58.76,73228,588,5178,1283,2826,83103,88.12,0.71,6.23,1.54,3.4,32.4,27.32,20.95,40.19,24.88,37.96,66534,421,3677,730,1750,73112,91,0.58,5.03,1,2.39,44.14,25.24,25.78,45.01,29.83,33.81,60658,471,2254,520,1518,65421,92.72,0.72,3.45,0.79,2.32,51.78,21.72,23.1,46.77,44.8,26.59
38860,"Portland-South Portland-Biddeford, ME Metropolitan Statistical Area",Portland-South Portland-Biddeford,ME,484165,8053,7979,6927,6920,514044,94.19,1.57,1.55,1.35,1.35,56.27,41.19,44.39,49.92,52.89,49.83,467963,4974,4218,6678,3735,487568,95.98,1.02,0.87,1.37,0.77,39.13,24.25,32.48,23.19,26.67,27.12,430929,2269,2873,3386,1171,440628,97.8,0.51,0.65,0.77,0.27,40.59,22.78,34.04,28.25,35.8,28.19,349239,1199,1738,1153,1160,354489,98.52,0.34,0.49,0.33,0.33,46.07,23.66,33.01,38.31,34.68,29.64
38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",Portland-Vancouver-Hillsboro,OR,1694114,58700,216406,116978,77238,2163436,78.31,2.71,10,5.41,3.57,52.03,37.91,39.41,51.46,52.23,47.79,1573607,61420,142842,111834,38178,1927881,81.62,3.19,7.41,5.8,1.98,47.41,34.24,31.73,46.86,44.66,38.97,1366864,40764,50757,51096,14164,1523645,89.71,2.68,3.33,3.35,0.93,63.16,25.62,31.18,59.28,59.97,36.8,1193225,33089,25772,23306,19090,1294482,92.18,2.56,1.99,1.8,1.47,68.67,20.27,28.4,63.69,66.02,30.82
38940,"Port St. Lucie, FL Metropolitan Statistical Area",Port St. Lucie,FL,281264,50543,51134,5862,5972,394775,71.25,12.8,12.95,1.48,1.51,47.8,38.22,43.09,36.94,51.65,47.15,251509,37413,25239,3269,1996,319426,78.74,11.71,7.9,1.02,0.62,60.13,42.57,21.73,42.78,58.22,36.76,208216,30085,10680,1490,571,251042,82.94,11.98,4.25,0.59,0.23,72.61,41.78,21.01,58.74,71.16,41.59,122940,23528,3826,489,384,151167,81.33,15.56,2.53,0.32,0.25,81.15,46.61,22.65,70.29,81.58,46.69
39100,"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",Poughkeepsie-Newburgh-Middletown,NY,490135,62515,85642,18493,11950,668735,73.29,9.35,12.81,2.77,1.79,49.49,39.2,38.05,31.06,52.88,47.85,489673,55120,57798,14078,4848,621517,78.79,8.87,9.3,2.27,0.78,51.19,39.13,28.27,27.75,48.59,40.19,483737,41288,31300,9209,1552,567086,85.3,7.28,5.52,1.62,0.27,54.77,41.35,32.06,31.88,57.42,50.76,448646,32455,17113,4065,2379,504658,88.9,6.43,3.39,0.81,0.47,53.74,40.19,38.86,37.2,62.08,55.4
39140,"Prescott, AZ Metropolitan Statistical Area",Prescott,AZ,173488,1291,26417,1409,6760,209365,82.86,0.62,12.62,0.67,3.23,37.57,23.4,39.27,39.19,54.66,46.65,145037,876,16376,1480,3748,167517,86.58,0.52,9.78,0.88,2.24,17.77,18.82,16.24,16.12,18.66,22.96,98391,305,6899,470,1649,107714,91.34,0.28,6.4,0.44,1.53,26.45,19.24,18.07,27.26,18.78,18.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39300,"Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area",Providence-New Bedford-Fall River,RI,1306467,68866,147991,39341,39926,1602591,81.52,4.3,9.23,2.45,2.49,58.5,62.4,49.61,37.97,54.49,52.68,1336371,64302,110062,36653,35609,1582997,84.42,4.06,6.95,2.32,2.25,55.32,64.46,41.15,28.58,41.2,46.68,1368670,41281,59249,21953,16835,1507988,90.76,2.74,3.93,1.46,1.12,60.45,57.9,47.05,32.44,43.96,42.94,1333496,31202,30088,6484,19100,1420370,93.88,2.2,2.12,0.46,1.34,68.2,47.21,34.35,46.32,55.92,50.87
39340,"Provo-Orem, UT Metropolitan Statistical Area",Provo-Orem,UT,443906,2489,46730,6968,14460,514553,86.27,0.48,9.08,1.35,2.81,47.25,30.1,44.02,53.14,54.89,43.41,336641,1668,26008,8613,3844,376774,89.35,0.44,6.9,2.29,1.02,25.01,33.29,27.99,26.22,20.35,26.51,254700,361,8561,3874,1911,269407,94.54,0.13,3.18,1.44,0.71,38.61,20.89,32.28,32.71,22.49,24.4,208288,145,5040,1889,2744,218106,95.5,0.07,2.31,0.87,1.26,52.75,17.57,30.11,46.52,41.87,24.91
